,Unnamed: 0,tweet_text,tweet_label,claim,tweet_date,num_hashtags,hashtag_text,has_link,polarity,subjective,pos_words,neg_words,misinfo_words,debunk_words,misinfo_hashtags,debunk_hashtags,hyperpartisan,followers,verified 
1620,2024,#COVIDIOTS everywhere quack dr robert redfield NOW says facemasks effective vaccine coronavirus VIDEO via @gatewaypundit,RELEVANT,Masks donÕt prevent COVID-19 transmission,"Sep 17, 2020 @ 06:05:43.000",1,COVIDIOTS,TRUE,positive,TRUE,3,1,6,5,1,1,0,285,FALSE
1621,2025,@colingould2 @zorab62 @andyrhno1 I think represent problem country far better I #Covidiots like believe MSM hysteria retweet traitors like chris witty stand make fortune pushing vaccine,COMMENT,The pandemic is a hoax,"Sep 26, 2020 @ 09:32:25.000",1,Covidiots,FALSE,positive,TRUE,7,3,12,8,1,1,0,17,FALSE
1622,2026,please people world something stop maniac bill gates âcâmon everybody tous le monde surely enough bright minds take good rest #Plandemic #BillGatesBioTerrorist #Liars WHO director general AKA bill gatesâ bitch says vaccine isnât enough amp âœwe cannot go back way things wereâ course bill gates hasnât invested ID2020 nothing need digital ids wire us 5G grid cashless payment system right,MISINFO,BIll Gates contributed to the spread of coronavirus.,"Aug 22, 2020 @ 19:36:42.000",3,Plandemic BillGatesBioTerrorist Liars,FALSE,negative,TRUE,10,5,32,30,2,0,0,1254,FALSE
1623,2027,heard frontline doctors helped patients CURE covid despite age comorbidity tested safe vaccine picture FB delete video doctors DC speaking #Scamdemic,QUESTION,The pandemic is a hoax,"Jul 28, 2020 @ 07:09:13.000",1,Scamdemic,TRUE,positive,TRUE,4,2,11,9,1,1,0,19,FALSE
1624,2028,muzzleðÿamp march âšïðÿðÿ#plandemic ðÿ#exposebillgates #Hitler @governorva #Northam #eugenics #depopulation #sociopath #psychopath consent force vaccine experiment sterilize track transhumanismðÿï pain paralyze death OK rt@o_rips little fun,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Sep 23, 2020 @ 06:01:44.000",8,plandemic exposebillgates Hitler Northam eugenics depopulation sociopath psychopath,TRUE,negative,TRUE,1,3,8,5,2,1,0,8247,FALSE
1625,2029,anyone stop think itâs crazy people actually want stay house work send kids school yr vaccine VIRUS happens waiting vaccine virus mutated #scamdemic,COMMENT,The pandemic is a hoax,"Jun 24, 2020 @ 11:25:17.000",1,scamdemic,FALSE,negative,TRUE,1,2,17,11,1,0,0,81,FALSE
1626,2030,prepay product expect delays #MarketingPropaganda trial moderna covid19 vaccine delayed investigators say july start still possible 2 jul 2020 #CoronaVirus #WuhanVirus #COVID19 #CCPVirus qtcovid19news572 #BorderObserver,RELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Aug 29, 2020 @ 21:37:24.000",6,MarketingPropaganda CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,TRUE,negative,TRUE,4,1,9,8,5,5,0,14,FALSE
1627,2031,SPREAD THE WORD AMERICA WE HAVE A PROVEN CURE AND A VACCINE PROPHYLACTIC FOR COVID TAKE THE MASKS OFF AND LIVE FREE AGAIN NO MORE FEAR DEMAND #HYDROCYCHLOROQUINE AS AN OVER THE COUNTRY PREVENTATIVE MEASURE FOR CHYNAVIRUS make #hydroxychloroquine available counter prevent stop next nothing outrageous needlessly destructive #America open ðÿºðÿ²ðÿºðÿ² @realdonaldtrump @whitehouse @jennaellisesq @danscavino @dbongino @genflynn,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Jul 28, 2020 @ 04:55:58.000",3,HYDROCYCHLOROQUINE hydroxychloroquine America,FALSE,positive,TRUE,6,11,11,5,2,1,0,1854,FALSE
1628,2032,china want china tell want trust china approves use COVID19 vaccine military despite links side effects read #AppleDailyENG #COVID19 #WuhanVirus,RELEVANT,China benefited financially from new coronavirus,"Jul 5, 2020 @ 22:50:46.000",3,AppleDailyENG COVID19 WuhanVirus,TRUE,positive,TRUE,1,4,14,12,2,2,0,236,FALSE
1629,2033,@lord_sugar hopefully 95 get kill gates vaccine completely exempt legal action causes injury death amp 5 big favour ðÿœðÿðÿâœ #Plandemic #scamdemic2020 #COVIDIDIOTS #BillGatesBioTerrorist #BillGatesIsNotADoctor #billgatesisapedo,MISINFO,BIll Gates contributed to the spread of coronavirus.,"Aug 8, 2020 @ 10:02:15.000",6,Plandemic scamdemic2020 COVIDIDIOTS BillGatesBioTerrorist BillGatesIsNotADoctor billgatesisapedo,FALSE,negative,TRUE,4,4,12,7,4,0,0,224,FALSE
1630,2034,#Markets âœ#certaintyâ #Economy #Capex #WuhanVirus #COVID19 #Therapeutics #OperationWarpSpeed trump admin update a_mahshie operation warp speed promises coronavirus vaccine âin record timeâ guarantees,RELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Jun 16, 2020 @ 19:53:35.000",8,Markets certaintyâ Economy Capex WuhanVirus COVID19 Therapeutics OperationWarpSpeed,TRUE,positive,TRUE,0,1,2,4,3,2,0,13605,FALSE
1631,2035,A snippet probably IMPORTANT documentary ever see 2020 EVER #plandemic #londonreal #TruthMatters #COVID19 #vaccine,RELEVANT,The pandemic is a hoax,"Aug 18, 2020 @ 22:00:45.000",5,plandemic londonreal TruthMatters COVID19 vaccine,TRUE,positive,TRUE,1,0,3,4,3,3,0,35,FALSE
1632,2036,idiots supporting vaccine chip itâs tuesday august 25th 2020 barack obama corrupt president US history #Obamagate,MISINFO,Covid-19 vaccines contain magnetic microchips.,"Aug 25, 2020 @ 19:36:05.000",1,Obamagate,TRUE,positive,TRUE,0,2,10,6,1,0,0,6805,FALSE
1633,2037,queuing #masks wonder #vaccine created weeks containing god knows look result vaccinations still queue #COVIDIOTS #believe #COVID19 lies,COMMENT,Masks donÕt prevent COVID-19 transmission,"Jul 28, 2020 @ 12:28:43.000",5,masks vaccine COVIDIOTS believe COVID19,TRUE,positive,TRUE,3,1,7,5,4,4,0,2563,FALSE
1634,2038,@cpho_canada yesterdays #COVID19bioweapon question period watch completely stumble asked BEIJING holding #CCPvirus vaccine hostage ðÿ #CCP #CCP_is_terrorist #CCPLiedPeopleDied #XiJinpingPuppet #XiJinping #CCPwarmachine #ChinaVirus,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Aug 1, 2020 @ 16:31:23.000",9,COVID19bioweapon CCPvirus CCP CCP_is_terrorist CCPLiedPeopleDied XiJinpingPuppet XiJinping CCPwarmachine ChinaVirus,TRUE,neutral,FALSE,3,3,5,2,5,1,0,1684,FALSE
1635,2039,I see @channel7 going overboard generating hysteria among #Covidiots #Antivaxx groups news headlines speculating governments enforcement tactics vaccine becomes available scumbags lowest order,RELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Aug 20, 2020 @ 06:56:10.000",2,Covidiots Antivaxx,FALSE,negative,TRUE,3,2,9,6,1,1,0,4040,FALSE
1636,2040,A vaccine late need action leadership federalize response provide LEADERSHIP farm dr fauci canât #WearAMask #COVIDIOTS #GOPDeathCult #RepublicansAgainstTrump one family mourn every precious life thats lost I pledge honor develop vaccine defeat virus,RELEVANT,Masks donÕt prevent COVID-19 transmission,"Jul 21, 2020 @ 23:47:29.000",4,WearAMask COVIDIOTS GOPDeathCult RepublicansAgainstTrump,TRUE,negative,TRUE,3,4,15,9,1,2,0,10,FALSE
1637,2041,@huxijin_gt seriously spread beijing leadership left beijing safer place wuhan said controlled A country lie people lie anybody vaccine china developed #ChineseVirus iron fist,COMMENT,China benefited financially from new coronavirus,"Jun 27, 2020 @ 04:40:04.000",1,ChineseVirus,FALSE,positive,TRUE,2,1,12,11,1,0,0,5,FALSE
1638,2042,@CNN vitamin C zinc D3 echinacea great job keeping getting sick #Hydroxychloroquine WITH zinc abs azithromycin cures taken soon symptoms show take HCQ week act like #vaccine,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Aug 4, 2020 @ 00:59:07.000",2,Hydroxychloroquine vaccine,FALSE,positive,TRUE,2,1,17,13,2,2,0,1213,FALSE
1639,2043,world governed nuts moment #COVID19 didnt hurt #COVIDIOTS make sure get aids vaccine #AIDSvaccine,IRRELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Jun 16, 2020 @ 23:55:12.000",3,COVID19 COVIDIOTS AIDSvaccine,FALSE,positive,TRUE,2,3,6,5,2,2,0,13,FALSE
1640,2044,HUMAN 20 A WAKEUP ABOUT COVID19 VACCINE DR CARRIE MADEJ #CoronaScam #Scamdemic #NWO biitchute,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Aug 23, 2020 @ 10:09:43.000",3,CoronaScam Scamdemic NWO,TRUE,neutral,FALSE,0,0,2,0,2,1,0,348,FALSE
1641,2045,please vaccine march 2021 college students #Arizona unaware deadly pandemic #COVIDIOTS gotta love college kids back tucson âï ðÿœµ ðÿ bear,COMMENT, COVID-19 vaccines are Ògene therapyÓ,"Sep 9, 2020 @ 08:06:22.000",2,Arizona COVIDIOTS,TRUE,positive,TRUE,2,2,9,8,1,2,0,43017,TRUE
1642,2046,@repadamschiff wake americans #CCP want america become great #CCP wants americans die way make america great takedown #CCP #NewFederalStateofChina #Whistleblowermovement #WarRoomPandemic #unrestrictedwarfare @VOG_2020 people dying using #Chinas vaccine #CCPVirus vaccine lie #CCP control america #CCP lied genocide #WarRoomPandemic,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Aug 31, 2020 @ 04:58:01.000",12,CCP CCP CCP NewFederalStateofChina Whistleblowermovement WarRoomPandemic unrestrictedwarfare Chinas CCPVirus CCP CCP WarRoomPandemic,TRUE,positive,TRUE,1,3,22,13,10,1,0,207,FALSE
1643,2047,ready 4 next wave fake covidamp global catastrophytheyll give vaccine authoritative metaanalysis coauthored prof ioannidis analyzed effects #hydroxychloroquine chloroquine #survival #COVID19 patients based currently available randomized clinical trials 13,MISINFO,The pandemic is a hoax,"Sep 19, 2020 @ 22:47:14.000",3,hydroxychloroquine survival COVID19,TRUE,negative,TRUE,4,6,15,11,2,2,0,28,FALSE
1644,2048,ill take A #COVID19 #Vaccine definitely NOT #trumpAdministration I #WearAMask #SocialDistance #StayAtHome im going take A chance A #trump possible #Hydroxychloroquine #WarpSpeed #Cure #putinVaccine anyone #tytlive,COMMENT, COVID-19 vaccines are Ògene therapyÓ,"Aug 14, 2020 @ 23:39:16.000",12,COVID19 Vaccine trumpAdministration WearAMask SocialDistance StayAtHome trump Hydroxychloroquine WarpSpeed Cure putinVaccine tytlive,FALSE,positive,TRUE,3,2,8,6,3,3,0,8138,FALSE
1645,2049,@clarelo68483423 nobody forcing take bill gates bullshit vaccine either something less deadly flu#scamdemic,MISINFO,Covid and Influenza are the same disease.,"Jun 17, 2020 @ 09:52:46.000",1,scamdemic,FALSE,negative,TRUE,2,4,10,5,1,0,0,48,FALSE
1646,2050,@globaltimesnews 10 stage #ChineseVirus#BioWeapon 1creatd amp tested #Wuhan 2spread virus #agents 3#WHO tieup 4lockdown #Wuhan 5closd economy 2 supp #narrative 6developed #vaccine 7millions dead worlds economy 8reopend chinese economy 9#export world 10#GT propaganda,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Jun 29, 2020 @ 13:07:21.000",10,ChineseVirus BioWeapon Wuhan agents WHO Wuhan narrative vaccine export GT,FALSE,negative,TRUE,1,0,17,10,10,2,0,99,FALSE
1647,2051,glad I one sees insanity im done masksthen masks unprecedented shutdownsmodels collapse curve hospital capacity testing contact tracing vaccine forced masks droplets cases vaccine #Hydroxychloroquine suppression NATIONAL mask mandate,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Aug 23, 2020 @ 06:41:38.000",1,Hydroxychloroquine,FALSE,negative,TRUE,5,3,18,11,1,1,0,6582,FALSE
1648,2052,@johnggager @kingbob71 @breesanna @twitter heâs probably pharma stooge #Hydroxychloroquine cost pennies vaccine worth billions someone needs follow money look statins fat people bloody joke worth billions big pharma,COMMENT,hydroxychloroquine is effective in healing and preventing COVID-19,"Jul 29, 2020 @ 09:22:51.000",1,Hydroxychloroquine,FALSE,positive,TRUE,4,3,13,8,1,1,0,4281,FALSE
1649,2053,@drummer7rocks @drjmzimmerman @drsimonegold simply worldwide profits want make holy #vaccine future #curse #BigPharma politics funded manipulated #BillGates #GeorgeSoros #depopulation #Covid_19 #Coronavirusnl #Corona #TheGreatAwakeningWorldwide #WWG1GWA,MISINFO,The pandemic is a hoax,"Aug 3, 2020 @ 07:00:17.000",11,vaccine curse BigPharma BillGates GeorgeSoros depopulation Covid_19 Coronavirusnl Corona TheGreatAwakeningWorldwide WWG1GWA,FALSE,negative,TRUE,1,2,5,2,8,2,0,877,FALSE
1650,2054,warroom351 03 dr #LiMengYan #China never successfully invented vaccine human virus #WarRoomPandemic #CCPVirus,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Aug 26, 2020 @ 05:48:44.000",4,LiMengYan China WarRoomPandemic CCPVirus,TRUE,negative,TRUE,1,1,6,4,4,1,0,36,FALSE
1651,2055,@matthancock still taking vaccine #plandemic #BillGatesBioTerrorist #mattthetwat,COMMENT,BIll Gates contributed to the spread of coronavirus.,"Aug 27, 2020 @ 01:20:19.000",3,plandemic BillGatesBioTerrorist mattthetwat,FALSE,neutral,FALSE,0,0,3,2,2,1,0,1355,FALSE
1652,2056,vladimir finishes #plandemic time @realdonaldtrump make final move stop hoax BREAKING vladimir putin says russia registered worlds first covid19 vaccine discloses one daughters already received,MISINFO,The pandemic is a hoax,"Aug 11, 2020 @ 11:04:21.000",1,plandemic,TRUE,negative,TRUE,3,2,12,8,1,1,0,24,FALSE
1653,2057,officials french ministry say france purchase #WuhanVirus vaccine #WHOs global vaccine action plan æœææˆæï¼šæ³å½åçÿéƒåååšèèéç¾ï¼œæ³å½ää¼šéšèäåççwhoçšèåˆèä¹æå çæçèã,RELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Sep 17, 2020 @ 22:42:54.000",2,WuhanVirus WHOs,FALSE,neutral,FALSE,1,1,7,4,1,1,0,729,FALSE
1654,2058,@indraprastha55 salam unroll asked @sd1733 vaccine #ChineseVirus prepared sooner later vaccine prepared thisâ talk soon ðÿ,COMMENT, COVID-19 vaccines are Ògene therapyÓ,"Jul 28, 2020 @ 11:13:58.000",1,ChineseVirus,TRUE,positive,TRUE,0,2,6,3,1,0,0,377815,FALSE
1655,2059,@edw8888 @maddow COVID19 made chinese communist party CCP biological military lab CCP wants use false votes elect agents joe biden control entire united states COVID see truth virus revealed dr yan whistleblower virologist #LiMengYan #HCQ good safety profile #WHO standards course need #CCPVirus vaccine cautious #AntibodyDependentEnhancement amp adverse effects #WarRoomPandemic,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Sep 2, 2020 @ 22:38:29.000",6,LiMengYan HCQ WHO CCPVirus AntibodyDependentEnhancement WarRoomPandemic,TRUE,positive,TRUE,8,5,33,18,6,3,0,25,FALSE
1656,2060,ðÿsince COVID19 vaccines drugs could unsafe people get back common sense listen doctors applied HCQ patients #CCPVirus #WakeUpWorld #LimengYan @spencerfernando @acsp_canada @govcanhealth @globalnews @globeandmail @THKAG_CAN âœreally information vacuum itâ âœbabbageâ @natashaloder describes safety concerns surrounding russiaâs fasttracked coronavirus vaccine,COMMENT,hydroxychloroquine is effective in healing and preventing COVID-19,"Sep 7, 2020 @ 17:47:31.000",3,CCPVirus WakeUpWorld LimengYan,TRUE,positive,TRUE,5,2,14,15,3,1,0,9784,FALSE
1657,2061,EXACTLY A 996 survival rate doesnât need vaccine #endthelockdown,COMMENT,COVID-19 doesn't make you sick,"Aug 18, 2020 @ 00:14:39.000",1,endthelockdown,TRUE,neutral,FALSE,2,1,4,4,1,0,0,19,FALSE
1658,2062,#Trump #MikePompeo #FVEY #Australia #India #Modi #Japan #IndoPacific #ASEAN #Philippines #Duterte #CCP #PLA #CCPVirus vigilance j_gehrke 28jul CCP uses coronavirus vaccine seduce key US ally philippines,RELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Jul 29, 2020 @ 23:51:49.000",14,Trump MikePompeo FVEY Australia India Modi Japan IndoPacific ASEAN Philippines Duterte CCP PLA CCPVirus,TRUE,neutral,FALSE,0,0,3,2,4,2,0,13501,FALSE
1659,2063,real 400 k800k kids gomissing US ALONE every SINGLE YEAR whole country cameras mics #CPS gets THOUSANDS PER CHILD maybe yall prioritize kids else #vaccine #PLANDEMIC satanic human rituals happening FOREVER many republicans never believe obvious touches personally thing happens ones rage LGBTQ one children comes called total lack empathy,MISINFO,The pandemic is a hoax,"Jul 18, 2020 @ 00:00:19.000",3,CPS vaccine PLANDEMIC,FALSE,negative,TRUE,9,7,24,13,2,1,0,17,FALSE
1660,2064,doctor speaks upcoming vaccine cov âœthis fantasyâ real gets #SpeakUp #Totalitarism #PopulationControl #AI #Nanochips #RefuseVaccine #Plandemic,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Jul 19, 2020 @ 10:32:45.000",7,SpeakUp Totalitarism PopulationControl AI Nanochips RefuseVaccine Plandemic,TRUE,neutral,FALSE,0,0,5,2,1,0,0,43,FALSE
1661,2065,corona virus COVID19 symptom control brainstorming suggestionspossibilities #COVID_19uk #CoronaUK #COVID2019 #coronavirus #SelfIsolation #Quarantine #covid19brainstorm #CoronaCrisisuk #vaccine #coronasymptoms #COVIDãƒ¼19 1,RELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Jul 17, 2020 @ 15:03:15.000",11,COVID_19uk CoronaUK COVID2019 coronavirus SelfIsolation Quarantine covid19brainstorm CoronaCrisisuk vaccine coronasymptoms COVIDãƒ¼19,TRUE,neutral,FALSE,0,0,4,2,4,3,0,7605,FALSE
1662,2066,@becky60072795 @jonas_jewels @drtedros @WHO WHO doesnt develop vaccine helps countries deal pandemics dr tedros whole world suffering #ChinaLiedPeopleDied,IRRELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Jul 7, 2020 @ 21:53:16.000",1,ChinaLiedPeopleDied,FALSE,negative,TRUE,1,1,6,5,1,1,0,15,FALSE
1663,2067,many #treatments #covid work dont need medieval restrictions @realdonaldtrump right thats viruses work @zev_dr protocol newest steroidal treatment help almost recover without vaccine trump says coronavirus âfade awayâ even without vaccine #Scamdemic,MISINFO,Coronaviruses are all seasonal and go away on their own,"Jun 20, 2020 @ 02:01:05.000",3,treatments covid Scamdemic,TRUE,positive,TRUE,5,2,19,16,2,1,0,158,FALSE
1664,2068,@9newsqueensland @9newsaus dr #LiMengYan #China never successfully invented vaccine human virus #WarRoomPandemic #CCPVirus,RELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Aug 27, 2020 @ 00:25:34.000",4,LiMengYan China WarRoomPandemic CCPVirus,TRUE,negative,TRUE,1,1,6,4,4,1,0,273,FALSE
1665,2069,@nswhealth back 30072020 taking #HCQ #Hydroxychloroquine since beginning #Covid19 pandemic behind big benefit chain pharmacies vaccine development,QUESTION, COVID-19 vaccines are Ògene therapyÓ,"Sep 24, 2020 @ 03:09:38.000",3,HCQ Hydroxychloroquine Covid19,TRUE,positive,TRUE,1,1,8,6,3,3,0,476,FALSE
1666,2070,@narendramodi @UN modi ji ne aaj #UN ki le li showed mirror 2 #UN #UNGA A statesman speech without victim card showed world ðÿœž #Terrorism common enemy human kind told world rely india ðÿðÿ³ 4r #ChineseVirus vaccine ðÿ supply india deserves permanent seat,IRRELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Sep 26, 2020 @ 17:07:45.000",5,UN UN UNGA Terrorism ChineseVirus,FALSE,negative,TRUE,5,3,14,9,1,0,0,73,FALSE
1667,2071,point trying hold vaccine makers accountable instead doctor force vaccinates amp injures ampor kills patients must charged gross negligence ampor homicide certainly malice intent accountability world onto mr bill @cancivlib @oncivlib @jccfcanada @pshak @vaccinechoiceca @roccogalatilaw @onthumanrights @randyhillier @911satyagraha @pierrepoilievre @marissanovetsky @robertkennedyjr @anygma #vaccineCovid #vaccine #Plandemic,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Aug 14, 2020 @ 05:50:08.000",3,vaccineCovid vaccine Plandemic,TRUE,negative,TRUE,3,2,14,10,2,1,0,284,FALSE
1668,2072,@matthancock @stevebakerhw #KBF #endthelockdownuk want suppress coronavirus happened #covid19 also want suppress virus doesnt disappear strategy suppress #coronavirus protecting economy amp education vaccine arrives,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Sep 29, 2020 @ 16:07:19.000",4,KBF endthelockdownuk covid19 coronavirus,TRUE,positive,TRUE,2,4,8,9,3,3,0,20,FALSE
1669,2073,flu symptoms interchangeable #covid19 theres currently #vaccine NHS jab many people possible winter flu jabs especially 50s says sir simon stevens #scamdemic #CovidHoax #NHS #AndrewMarr,COMMENT,The pandemic is a hoax,"Jul 6, 2020 @ 08:45:12.000",6,covid19 vaccine scamdemic CovidHoax NHS AndrewMarr,TRUE,negative,TRUE,5,2,10,7,4,2,0,121,FALSE
1670,2074,better lockdown flu 3x deadly covid even vaccine #Scamdemic science data clear safely return kids school fall many left calling exact opposite say âœlisten scienceâ mean science agrees narrative,MISINFO,Covid and Influenza are the same disease.,"Jul 16, 2020 @ 23:43:40.000",1,Scamdemic,TRUE,positive,TRUE,5,2,18,13,1,1,0,874,FALSE
1671,2075,goodbye #tomsteyer #TomSteyer #American #GeorgeSoros #Soros #1 funder #BLM #BlacklivesMatter #Antifa impeach #Trump #Democrats #Abortion #Church closing amp rights stripping forced #Vaccine policy #Obamagate #Resist #BillGates globalism podestas best friend brainwashing children,MISINFO,BIll Gates contributed to the spread of coronavirus.,"Jun 29, 2020 @ 23:25:40.000",17,tomsteyer TomSteyer American GeorgeSoros Soros 1 BLM BlacklivesMatter Antifa Trump Democrats Abortion Church Vaccine Obamagate Resist BillGates,TRUE,positive,TRUE,4,1,7,2,5,3,0,45,FALSE
1672,2076,#COVID19 #Coronavirus #Plandemic total control wordwide wake people uncharted territory could end worst dystopian nightmare ever imaginable take #vaccine circumstance iâve told ingredients astrazeneca vaccine contains silicone vaccine NOTHING COVID19 SAR COV2 virus NOT identified new disease disease identified SARS virus 2003,MISINFO,The pandemic is a hoax,"Jun 25, 2020 @ 16:55:22.000",4,COVID19 Coronavirus Plandemic vaccine,TRUE,negative,TRUE,8,11,18,13,4,3,0,167,FALSE
1673,2077,ðÿgreat INFO ON VACCINE SAFETY FROM RFK JR americas BRR conference call robert F kennedy jr vaccine safety #COVID19 #plandemic #vaccine #MarkOfTheBeast #BillGates #Lockdown2 #Seattle #CDC #schoolsreopening #RFKjr,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Aug 25, 2020 @ 05:30:51.000",10,COVID19 plandemic vaccine MarkOfTheBeast BillGates Lockdown2 Seattle CDC schoolsreopening RFKjr,TRUE,positive,TRUE,4,0,6,2,5,4,0,4088,FALSE
1674,2078,WOW woe world really devils playground ðÿðÿ²ðÿ RETWEET vaccine designed permanently ALTER DNA targeting religious gene #Scamdemic,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Jun 15, 2020 @ 10:03:10.000",1,Scamdemic,TRUE,negative,TRUE,4,3,10,4,1,1,0,185,FALSE
1675,2079,believes CDC I turns hiding mother nature didnât work found us looks like going get natural herd immunity despite WHO cdcâs best efforts keep us vulnerable vaccine found #CoVidiots #GoingHerd #BeBrave,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Jul 2, 2020 @ 01:21:58.000",3,CoVidiots GoingHerd BeBrave,TRUE,negative,TRUE,6,3,18,14,1,0,0,24,FALSE
1676,2081,@bowenchris fauci paper 2005 #Hydroxychloroquine cure amp vaccine #coronavirus YOU responsible killing thousands indignation amp ignorance #Covid trials show significant results recovery amp lowers death rate,MISINFO,hydroxychloroquine is effective in healing and preventing COVID-19,"Aug 3, 2020 @ 07:00:50.000",3,Hydroxychloroquine coronavirus Covid,TRUE,negative,TRUE,4,2,16,14,3,2,0,910,FALSE
1677,2082,omgðÿ³ðÿðÿ #BILLGATES PLAN IS TO ELIMINATE #GOD FROM OUR #DNA WITH HIS #VACCINEâðŸ³ NOW WE KNOW WHY WHEN #Hydroxychloroquine WORKS JUST FINE THIS IS FROM 2005 LOOK PLEASE ITS ONLY 4 MINUTES LONG #WWGOWGA ðÿðÿðÿðÿðÿ,MISINFO,BIll Gates contributed to the spread of coronavirus.,"Jul 28, 2020 @ 02:10:13.000",6,BILLGATES GOD DNA VACCINEâðŸ³ Hydroxychloroquine WWGOWGA,TRUE,positive,TRUE,6,4,2,1,1,1,0,2630,FALSE
1678,2083,#WuhanVirus reality international relations manufacture pandemic millions die change political map #XiFormula WSJ reports china tie international vaccine distribution reciprocal recognition territorial claims south china sea,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Aug 19, 2020 @ 06:32:31.000",2,WuhanVirus XiFormula,TRUE,negative,TRUE,3,1,12,9,1,1,0,61642,TRUE
1679,2084,@spokespersonchn yes 7 years develop vaccine #WuhanVirus definitely leading,COMMENT, COVID-19 vaccines are Ògene therapyÓ,"Jul 17, 2020 @ 17:02:49.000",1,WuhanVirus,TRUE,positive,TRUE,2,0,3,3,1,1,0,24,FALSE
1680,2085,@nygovcuomo dems national plan #Plandemic youre #Agenda30 push global death vaccine obvious stowed respirators n95s last time going steal flinstone vitamins time cuomo go cocomo bwtter yer#gitmo,MISINFO,The pandemic is a hoax,"Jul 15, 2020 @ 02:55:47.000",3,Plandemic Agenda30 gitmo,FALSE,negative,TRUE,2,1,14,6,1,0,0,357,FALSE
1681,2086,@littledarkgod1 @liusanshu @ouou74079107 @go4avinash @huxijin_gt oh great pests woke ðÿðÿðÿ spread virus around #chinesearescumofworld #ChineseVirus #ChinaWillPay dont worry world got vaccine ready get soon buttðÿðÿ,MISINFO, COVID-19 vaccines are Ògene therapyÓ,"Jul 2, 2020 @ 03:47:05.000",3,chinesearescumofworld ChineseVirus ChinaWillPay,FALSE,positive,TRUE,2,3,13,8,1,0,0,24,FALSE
1682,2087,@hlaurora63 COVID vaccine masks #NoNewNormal #VoteRedToSaveAmerica2020 #plandemic,COMMENT, COVID-19 vaccines are Ògene therapyÓ,"Jun 21, 2020 @ 04:40:04.000",3,NoNewNormal VoteRedToSaveAmerica2020 plandemic,FALSE,neutral,FALSE,0,0,2,2,2,1,0,43,FALSE
1683,2088,@nswhealth havenât got SARS virus vaccine since 2003 becoz itâs manmade nature let alone #SARSCoV2 enhanced version SARS1 like cow deer head rabbits ears monkeys hands 100 #Bioweapon #CCPVirus #LimengYan,MISINFO,Coronavirus is a bioweapon leaked from a Wuhan lab.,"Aug 19, 2020 @ 04:50:32.000",4,SARSCoV2 Bioweapon CCPVirus LimengYan,TRUE,positive,TRUE,4,2,13,8,3,2,0,652,FALSE
1684,2089,WTH HYPOCRITE fauci IS TRUMP LANDSLIDE VICTORY 2020ðÿðÿºðÿðÿ reason dont cov1 dengue vaccine longstanding immunity effectuated early zincvit C ampd3 amp #Hydroxychloroquine 40 individuals lose antibodies A vaccine made induce antibodies A vaccine becomes pointless antibodies arenât established,MISINFO,The pandemic is a hoax,"Jul 17, 2020 @ 08:54:49.000",1,Hydroxychloroquine,TRUE,negative,TRUE,3,5,13,12,1,1,0,644,FALSE
1685,2090,experts say COVID19 vaccine work trials include black participants using women persuade #FilmYourHospital,RELEVANT, COVID-19 vaccines are Ògene therapyÓ,"Jun 19, 2020 @ 05:38:34.000",1,FilmYourHospital,TRUE,neutral,FALSE,1,1,5,6,0,0,0,117,FALSE
1686,2091,absolutely ðÿ I cleaned clutter draw enjoying early evening wine brothers garden intention visiting public house foreseeable future vaccine change super saturday like behave like saturday people seem forgotten middle pandemic #COVIDIOTS,COMMENT,Lockdowns and face masks do not work to control the COVID-19 pandemic,"Jul 4, 2020 @ 16:39:16.000",1,COVIDIOTS,FALSE,positive,TRUE,6,2,11,8,1,1,0,2265,FALSE
